employee_id,month,working_days,days_present,days_absent,leave_type
EMP0019,2025-11,20,18,2,Sick
EMP0021,2025-11,20,20,0,None
EMP0023,2025-11,20,18,2,Earned
EMP0024,2025-11,20,19,1,Earned
EMP0025,2025-11,20,17,3,Earned
EMP0026,2025-11,20,17,3,Casual
EMP0027,2025-11,20,19,1,None
EMP0028,2025-11,20,19,1,Unpaid
EMP0029,2025-11,20,20,0,None
EMP0031,2025-11,20,16,4,Sick
EMP0032,2025-11,20,16,4,Unpaid
EMP0035,2025-11,20,19,1,Unpaid
EMP0038,2025-11,20,18,2,Earned
EMP0043,2025-11,20,17,3,Sick
EMP0044,2025-11,20,16,4,Earned
EMP0045,2025-11,20,19,1,Casual
EMP0046,2025-11,20,20,0,None
EMP0047,2025-11,20,19,1,Earned
EMP0048,2025-11,20,19,1,Casual
EMP0050,2025-11,20,18,2,Unpaid
EMP0052,2025-11,20,18,2,Earned
EMP0055,2025-11,20,17,3,Earned
EMP0056,2025-11,20,18,2,Earned
EMP0057,2025-11,20,19,1,Earned
EMP0062,2025-11,20,20,0,None
EMP0063,2025-11,20,18,2,None
EMP0064,2025-11,20,20,0,None
EMP0065,2025-11,20,18,2,None
EMP0066,2025-11,20,18,2,Earned
EMP0070,2025-11,20,20,0,None
EMP0071,2025-11,20,19,1,None
EMP0073,2025-11,20,18,2,Casual
EMP0076,2025-11,20,19,1,Unpaid
EMP0077,2025-11,20,18,2,None
EMP0080,2025-11,20,17,3,Casual
EMP0083,2025-11,20,18,2,Casual
EMP0084,2025-11,20,19,1,Unpaid
EMP0087,2025-11,20,18,2,Earned
EMP0089,2025-11,20,20,0,None
EMP0092,2025-11,20,19,1,Sick
EMP0093,2025-11,20,18,2,Sick
EMP0094,2025-11,20,19,1,Sick
EMP0097,2025-11,20,19,1,Unpaid
EMP0098,2025-11,20,19,1,Earned
EMP0099,2025-11,20,17,3,Sick
EMP0100,2025-11,20,18,2,Earned
EMP0102,2025-11,20,20,0,None
EMP0104,2025-11,20,19,1,Casual
EMP0105,2025-11,20,18,2,Earned
EMP0106,2025-11,20,16,4,Unpaid
EMP0107,2025-11,20,19,1,Earned
EMP0108,2025-11,20,18,2,Unpaid
EMP0109,2025-11,20,18,2,Unpaid
EMP0111,2025-11,20,18,2,Earned
EMP0112,2025-11,20,19,1,Casual
EMP0115,2025-11,20,19,1,Unpaid
EMP0117,2025-11,20,18,2,Unpaid
EMP0118,2025-11,20,20,0,None
EMP0120,2025-11,20,18,2,Earned
EMP0121,2025-11,20,19,1,Unpaid
EMP0122,2025-11,20,17,3,Earned
EMP0123,2025-11,20,17,3,Unpaid
EMP0124,2025-11,20,18,2,None
EMP0126,2025-11,20,18,2,None
EMP0130,2025-11,20,18,2,Unpaid
EMP0131,2025-11,20,20,0,None
EMP0132,2025-11,20,16,4,Earned
EMP0133,2025-11,20,20,0,None
EMP0134,2025-11,20,19,1,Casual
EMP0135,2025-11,20,18,2,Casual
EMP0137,2025-11,20,20,0,None
EMP0138,2025-11,20,19,1,Sick
EMP0139,2025-11,20,18,2,Earned
EMP0140,2025-11,20,19,1,Sick
EMP0141,2025-11,20,18,2,Earned
EMP0142,2025-11,20,20,0,None
EMP0146,2025-11,20,18,2,Earned
EMP0148,2025-11,20,19,1,Casual
EMP0150,2025-11,20,20,0,None
EMP0152,2025-11,20,17,3,Casual
EMP0153,2025-11,20,18,2,Sick
EMP0154,2025-11,20,19,1,Sick
EMP0155,2025-11,20,19,1,Sick
EMP0158,2025-11,20,17,3,Sick
EMP0159,2025-11,20,18,2,Sick
EMP0162,2025-11,20,19,1,Sick
EMP0165,2025-11,20,17,3,Earned
EMP0166,2025-11,20,19,1,Earned
EMP0167,2025-11,20,19,1,Sick
EMP0171,2025-11,20,19,1,Casual
EMP0174,2025-11,20,18,2,Sick
EMP0175,2025-11,20,18,2,Earned
EMP0176,2025-11,20,18,2,Casual
EMP0177,2025-11,20,16,4,Earned
EMP0178,2025-11,20,20,0,None
EMP0179,2025-11,20,18,2,Unpaid
EMP0181,2025-11,20,18,2,Earned
EMP0182,2025-11,20,19,1,Casual
EMP0183,2025-11,20,19,1,Casual
EMP0185,2025-11,20,18,2,Earned
EMP0189,2025-11,20,18,2,None
EMP0191,2025-11,20,19,1,Earned
EMP0192,2025-11,20,19,1,Earned
EMP0193,2025-11,20,18,2,Earned
EMP0194,2025-11,20,17,3,Unpaid
EMP0196,2025-11,20,20,0,None
EMP0198,2025-11,20,19,1,Sick
EMP0199,2025-11,20,18,2,Casual
EMP0200,2025-11,20,18,2,None
EMP0201,2025-11,20,19,1,None
EMP0202,2025-11,20,20,0,None
EMP0205,2025-11,20,18,2,Earned
EMP0206,2025-11,20,18,2,Sick
EMP0208,2025-11,20,18,2,Unpaid
EMP0211,2025-11,20,19,1,Casual
EMP0212,2025-11,20,18,2,Sick
EMP0214,2025-11,20,19,1,Sick
EMP0215,2025-11,20,19,1,Unpaid
EMP0217,2025-11,20,20,0,None
EMP0218,2025-11,20,20,0,None
EMP0220,2025-11,20,18,2,Sick
EMP0221,2025-11,20,19,1,Earned
EMP0222,2025-11,20,20,0,None
EMP0223,2025-11,20,20,0,None
EMP0224,2025-11,20,19,1,Unpaid
EMP0225,2025-11,20,19,1,Sick
EMP0228,2025-11,20,18,2,Sick
EMP0229,2025-11,20,19,1,Earned
EMP0232,2025-11,20,20,0,None
EMP0234,2025-11,20,16,4,Unpaid
EMP0236,2025-11,20,19,1,Unpaid
EMP0237,2025-11,20,17,3,Casual
EMP0238,2025-11,20,17,3,Sick
EMP0239,2025-11,20,17,3,Casual
EMP0242,2025-11,20,20,0,None
EMP0244,2025-11,20,16,4,Casual
EMP0245,2025-11,20,20,0,None
EMP0246,2025-11,20,19,1,Unpaid
EMP0248,2025-11,20,18,2,Earned
EMP0249,2025-11,20,18,2,Casual
EMP0250,2025-11,20,18,2,Earned
EMP0252,2025-11,20,19,1,Earned
EMP0253,2025-11,20,18,2,Unpaid
EMP0255,2025-11,20,19,1,None
EMP0257,2025-11,20,17,3,Unpaid
EMP0262,2025-11,20,20,0,None
EMP0263,2025-11,20,18,2,Casual
EMP0265,2025-11,20,20,0,None
EMP0266,2025-11,20,19,1,Earned
EMP0267,2025-11,20,19,1,Sick
EMP0268,2025-11,20,20,0,None
EMP0270,2025-11,20,19,1,Sick
EMP0271,2025-11,20,18,2,Sick
EMP0272,2025-11,20,18,2,Unpaid
EMP0274,2025-11,20,18,2,Unpaid
EMP0277,2025-11,20,19,1,Unpaid
EMP0279,2025-11,20,18,2,Casual
EMP0280,2025-11,20,20,0,None
EMP0282,2025-11,20,17,3,Earned
EMP0283,2025-11,20,19,1,Earned
EMP0288,2025-11,20,17,3,Casual
EMP0292,2025-11,20,20,0,None
EMP0293,2025-11,20,19,1,Unpaid
EMP0294,2025-11,20,19,1,None
EMP0295,2025-11,20,16,4,Casual
EMP0296,2025-11,20,18,2,Earned
EMP0298,2025-11,20,17,3,Casual
EMP0299,2025-11,20,19,1,Sick
EMP0305,2025-11,20,17,3,Sick
EMP0306,2025-11,20,18,2,Casual
EMP0307,2025-11,20,17,3,Unpaid
EMP0309,2025-11,20,18,2,Casual
EMP0310,2025-11,20,17,3,Sick
EMP0311,2025-11,20,19,1,None
EMP0312,2025-11,20,20,0,None
EMP0314,2025-11,20,17,3,Earned
EMP0315,2025-11,20,18,2,Earned
EMP0318,2025-11,20,20,0,None
EMP0320,2025-11,20,17,3,Casual
EMP0323,2025-11,20,18,2,Earned
EMP0324,2025-11,20,20,0,None
EMP0327,2025-11,20,20,0,None
EMP0330,2025-11,20,17,3,Earned
EMP0331,2025-11,20,19,1,Earned
EMP0332,2025-11,20,19,1,None
EMP0333,2025-11,20,17,3,Casual
EMP0334,2025-11,20,19,1,Earned
EMP0337,2025-11,20,20,0,None
EMP0338,2025-11,20,19,1,Sick
EMP0339,2025-11,20,19,1,Sick
EMP0340,2025-11,20,20,0,None
EMP0343,2025-11,20,17,3,Earned
EMP0344,2025-11,20,19,1,Sick
EMP0347,2025-11,20,19,1,Unpaid
EMP0349,2025-11,20,19,1,Earned
EMP0350,2025-11,20,19,1,Sick
EMP0351,2025-11,20,17,3,Casual
EMP0352,2025-11,20,18,2,Unpaid
EMP0353,2025-11,20,16,4,None
EMP0356,2025-11,20,18,2,Earned
EMP0357,2025-11,20,19,1,Earned
EMP0358,2025-11,20,18,2,None
EMP0359,2025-11,20,19,1,None
EMP0361,2025-11,20,20,0,None
EMP0362,2025-11,20,18,2,Earned
EMP0363,2025-11,20,16,4,Unpaid
EMP0364,2025-11,20,15,5,Unpaid
EMP0365,2025-11,20,18,2,Casual
EMP0371,2025-11,20,20,0,None
EMP0372,2025-11,20,18,2,Casual
EMP0374,2025-11,20,19,1,Sick
EMP0377,2025-11,20,20,0,None
EMP0379,2025-11,20,19,1,Unpaid
EMP0381,2025-11,20,18,2,Earned
EMP0383,2025-11,20,20,0,None
EMP0386,2025-11,20,19,1,None
EMP0387,2025-11,20,20,0,None
EMP0388,2025-11,20,18,2,Earned
EMP0389,2025-11,20,19,1,None
EMP0390,2025-11,20,16,4,None
EMP0392,2025-11,20,19,1,Sick
EMP0394,2025-11,20,17,3,Unpaid
EMP0395,2025-11,20,19,1,None
EMP0396,2025-11,20,19,1,None
EMP0397,2025-11,20,19,1,Unpaid
EMP0398,2025-11,20,16,4,Unpaid
EMP0400,2025-11,20,19,1,Sick
EMP0401,2025-11,20,16,4,Casual
EMP0402,2025-11,20,18,2,Casual
EMP0403,2025-11,20,17,3,Unpaid
EMP0404,2025-11,20,19,1,None
EMP0405,2025-11,20,18,2,Earned
EMP0407,2025-11,20,20,0,None
EMP0408,2025-11,20,18,2,None
EMP0411,2025-11,20,19,1,None
EMP0412,2025-11,20,18,2,Earned
EMP0415,2025-11,20,19,1,Casual
EMP0416,2025-11,20,18,2,Earned
EMP0417,2025-11,20,20,0,None
EMP0418,2025-11,20,17,3,Unpaid
EMP0419,2025-11,20,17,3,None
EMP0003,2025-12,22,21,1,Unpaid
EMP0004,2025-12,22,19,3,Earned
EMP0006,2025-12,22,22,0,None
EMP0007,2025-12,22,21,1,Casual
EMP0010,2025-12,22,22,0,None
EMP0011,2025-12,22,19,3,Unpaid
EMP0013,2025-12,22,21,1,Earned
EMP0014,2025-12,22,20,2,None
EMP0015,2025-12,22,20,2,Sick
EMP0018,2025-12,22,19,3,Unpaid
EMP0019,2025-12,22,22,0,None
EMP0021,2025-12,22,20,2,Unpaid
EMP0023,2025-12,22,19,3,Earned
EMP0024,2025-12,22,19,3,Unpaid
EMP0025,2025-12,22,21,1,Unpaid
EMP0026,2025-12,22,20,2,Sick
EMP0027,2025-12,22,20,2,Unpaid
EMP0028,2025-12,22,22,0,None
EMP0029,2025-12,22,19,3,Sick
EMP0031,2025-12,22,20,2,Sick
EMP0032,2025-12,22,17,5,Unpaid
EMP0035,2025-12,22,20,2,Unpaid
EMP0038,2025-12,22,22,0,None
EMP0043,2025-12,22,20,2,None
EMP0044,2025-12,22,20,2,Earned
EMP0045,2025-12,22,18,4,Earned
EMP0046,2025-12,22,20,2,None
EMP0047,2025-12,22,21,1,None
EMP0048,2025-12,22,21,1,Unpaid
EMP0050,2025-12,22,21,1,Casual
EMP0052,2025-12,22,20,2,Sick
EMP0055,2025-12,22,20,2,None
EMP0056,2025-12,22,17,5,Unpaid
EMP0057,2025-12,22,20,2,Unpaid
EMP0062,2025-12,22,20,2,Earned
EMP0063,2025-12,22,20,2,Sick
EMP0064,2025-12,22,20,2,Earned
EMP0065,2025-12,22,21,1,Casual
EMP0066,2025-12,22,20,2,Earned
EMP0070,2025-12,22,19,3,Earned
EMP0071,2025-12,22,20,2,None
EMP0073,2025-12,22,19,3,Sick
EMP0076,2025-12,22,21,1,Casual
EMP0077,2025-12,22,21,1,Casual
EMP0080,2025-12,22,19,3,Earned
EMP0083,2025-12,22,21,1,None
EMP0084,2025-12,22,21,1,Unpaid
EMP0087,2025-12,22,20,2,Sick
EMP0089,2025-12,22,21,1,Earned
EMP0092,2025-12,22,19,3,Unpaid
EMP0093,2025-12,22,17,5,Unpaid
EMP0094,2025-12,22,22,0,None
EMP0097,2025-12,22,20,2,Unpaid
EMP0098,2025-12,22,19,3,Sick
EMP0099,2025-12,22,20,2,Sick
EMP0100,2025-12,22,22,0,None
EMP0102,2025-12,22,22,0,None
EMP0104,2025-12,22,18,4,Casual
EMP0105,2025-12,22,20,2,Casual
EMP0106,2025-12,22,20,2,None
EMP0107,2025-12,22,20,2,Sick
EMP0108,2025-12,22,21,1,Earned
EMP0109,2025-12,22,20,2,Earned
EMP0111,2025-12,22,22,0,None
EMP0112,2025-12,22,20,2,Unpaid
EMP0115,2025-12,22,21,1,Sick
EMP0117,2025-12,22,22,0,None
EMP0118,2025-12,22,21,1,Unpaid
EMP0120,2025-12,22,19,3,Casual
EMP0121,2025-12,22,20,2,None
EMP0122,2025-12,22,20,2,Earned
EMP0123,2025-12,22,20,2,Sick
EMP0124,2025-12,22,20,2,Earned
EMP0126,2025-12,22,19,3,Unpaid
EMP0130,2025-12,22,22,0,None
EMP0131,2025-12,22,22,0,None
EMP0132,2025-12,22,20,2,Earned
EMP0133,2025-12,22,19,3,Unpaid
EMP0134,2025-12,22,19,3,Casual
EMP0137,2025-12,22,21,1,None
EMP0138,2025-12,22,21,1,None
EMP0139,2025-12,22,21,1,None
EMP0140,2025-12,22,21,1,Earned
EMP0141,2025-12,22,18,4,Sick
EMP0142,2025-12,22,21,1,Casual
EMP0146,2025-12,22,22,0,None
EMP0148,2025-12,22,20,2,Casual
EMP0150,2025-12,22,19,3,None
EMP0152,2025-12,22,20,2,Earned
EMP0153,2025-12,22,22,0,None
EMP0154,2025-12,22,20,2,Unpaid
EMP0155,2025-12,22,20,2,None
EMP0158,2025-12,22,20,2,Unpaid
EMP0159,2025-12,22,22,0,None
EMP0162,2025-12,22,21,1,Unpaid
EMP0165,2025-12,22,18,4,Earned
EMP0166,2025-12,22,22,0,None
EMP0167,2025-12,22,20,2,None
EMP0171,2025-12,22,20,2,Unpaid
EMP0174,2025-12,22,22,0,None
EMP0175,2025-12,22,22,0,None
EMP0176,2025-12,22,20,2,Unpaid
EMP0177,2025-12,22,21,1,Sick
EMP0178,2025-12,22,20,2,Earned
EMP0179,2025-12,22,20,2,None
EMP0181,2025-12,22,22,0,None
EMP0182,2025-12,22,19,3,Casual
EMP0183,2025-12,22,22,0,None
EMP0185,2025-12,22,20,2,Sick
EMP0189,2025-12,22,20,2,Sick
EMP0191,2025-12,22,19,3,None
EMP0192,2025-12,22,21,1,Casual
EMP0193,2025-12,22,20,2,Unpaid
EMP0194,2025-12,22,19,3,Unpaid
EMP0196,2025-12,22,21,1,Earned
EMP0198,2025-12,22,21,1,None
EMP0199,2025-12,22,19,3,Casual
EMP0200,2025-12,22,20,2,Sick
EMP0202,2025-12,22,21,1,Earned
EMP0205,2025-12,22,19,3,Unpaid
EMP0206,2025-12,22,19,3,None
EMP0208,2025-12,22,22,0,None
EMP0211,2025-12,22,21,1,None
EMP0212,2025-12,22,21,1,None
EMP0214,2025-12,22,20,2,Earned
EMP0215,2025-12,22,21,1,Earned
EMP0217,2025-12,22,22,0,None
EMP0218,2025-12,22,22,0,None
EMP0220,2025-12,22,21,1,Sick
EMP0221,2025-12,22,21,1,Sick
EMP0222,2025-12,22,21,1,Unpaid
EMP0223,2025-12,22,22,0,None
EMP0224,2025-12,22,21,1,Unpaid
EMP0225,2025-12,22,21,1,Unpaid
EMP0228,2025-12,22,21,1,Sick
EMP0229,2025-12,22,20,2,Casual
EMP0232,2025-12,22,22,0,None
EMP0234,2025-12,22,20,2,None
EMP0236,2025-12,22,20,2,Earned
EMP0237,2025-12,22,22,0,None
EMP0238,2025-12,22,20,2,Casual
EMP0239,2025-12,22,21,1,Earned
EMP0242,2025-12,22,21,1,Earned
EMP0244,2025-12,22,19,3,Casual
EMP0245,2025-12,22,22,0,None
EMP0246,2025-12,22,20,2,Casual
EMP0248,2025-12,22,21,1,Earned
EMP0249,2025-12,22,21,1,None
EMP0250,2025-12,22,21,1,Unpaid
EMP0252,2025-12,22,21,1,Earned
EMP0253,2025-12,22,20,2,Casual
EMP0255,2025-12,22,20,2,Casual
EMP0257,2025-12,22,20,2,Casual
EMP0262,2025-12,22,21,1,Unpaid
EMP0263,2025-12,22,20,2,None
EMP0265,2025-12,22,20,2,Unpaid
EMP0266,2025-12,22,21,1,Unpaid
EMP0267,2025-12,22,20,2,None
EMP0268,2025-12,22,21,1,Unpaid
EMP0270,2025-12,22,20,2,Casual
EMP0271,2025-12,22,21,1,None
EMP0274,2025-12,22,21,1,None
EMP0277,2025-12,22,20,2,None
EMP0279,2025-12,22,18,4,None
EMP0280,2025-12,22,18,4,None
EMP0282,2025-12,22,21,1,None
EMP0283,2025-12,22,19,3,Earned
EMP0288,2025-12,22,22,0,None
EMP0292,2025-12,22,18,4,Sick
EMP0293,2025-12,22,19,3,Earned
EMP0294,2025-12,22,20,2,Casual
EMP0295,2025-12,22,22,0,None
EMP0296,2025-12,22,20,2,Earned
EMP0298,2025-12,22,21,1,Sick
EMP0299,2025-12,22,19,3,Unpaid
EMP0300,2025-12,22,22,0,None
EMP0305,2025-12,22,20,2,Earned
EMP0306,2025-12,22,21,1,Sick
EMP0307,2025-12,22,19,3,Unpaid
EMP0309,2025-12,22,20,2,None
EMP0310,2025-12,22,20,2,Sick
EMP0311,2025-12,22,21,1,Unpaid
EMP0312,2025-12,22,22,0,None
EMP0315,2025-12,22,20,2,Sick
EMP0317,2025-12,22,19,3,Casual
EMP0318,2025-12,22,22,0,None
EMP0320,2025-12,22,21,1,Unpaid
EMP0322,2025-12,22,20,2,Earned
EMP0323,2025-12,22,20,2,Sick
EMP0324,2025-12,22,21,1,Casual
EMP0327,2025-12,22,19,3,None
EMP0330,2025-12,22,21,1,Unpaid
EMP0331,2025-12,22,20,2,Unpaid
EMP0332,2025-12,22,22,0,None
EMP0333,2025-12,22,18,4,Unpaid
EMP0334,2025-12,22,20,2,Sick
EMP0337,2025-12,22,21,1,None
EMP0338,2025-12,22,20,2,Sick
EMP0339,2025-12,22,21,1,Sick
EMP0340,2025-12,22,20,2,Earned
EMP0343,2025-12,22,22,0,None
EMP0344,2025-12,22,22,0,None
EMP0347,2025-12,22,19,3,None
EMP0349,2025-12,22,21,1,Earned
EMP0350,2025-12,22,20,2,None
EMP0351,2025-12,22,18,4,Sick
EMP0352,2025-12,22,22,0,None
EMP0353,2025-12,22,19,3,Sick
EMP0356,2025-12,22,22,0,None
EMP0357,2025-12,22,20,2,Sick
EMP0358,2025-12,22,20,2,None
EMP0359,2025-12,22,22,0,None
EMP0361,2025-12,22,20,2,None
EMP0362,2025-12,22,18,4,Earned
EMP0363,2025-12,22,21,1,Unpaid
EMP0365,2025-12,22,22,0,None
EMP0371,2025-12,22,20,2,Casual
EMP0372,2025-12,22,22,0,None
EMP0374,2025-12,22,22,0,None
EMP0377,2025-12,22,20,2,Earned
EMP0379,2025-12,22,19,3,Sick
EMP0381,2025-12,22,21,1,Casual
EMP0383,2025-12,22,19,3,Earned
EMP0386,2025-12,22,21,1,Earned
EMP0387,2025-12,22,20,2,Earned
EMP0388,2025-12,22,21,1,None
EMP0389,2025-12,22,21,1,Sick
EMP0390,2025-12,22,21,1,Unpaid
EMP0392,2025-12,22,19,3,Sick
EMP0394,2025-12,22,20,2,Unpaid
EMP0395,2025-12,22,22,0,None
EMP0396,2025-12,22,20,2,Casual
EMP0397,2025-12,22,19,3,Earned
EMP0398,2025-12,22,20,2,Sick
EMP0400,2025-12,22,20,2,Earned
EMP0401,2025-12,22,20,2,Unpaid
EMP0402,2025-12,22,18,4,Unpaid
EMP0403,2025-12,22,20,2,Earned
EMP0404,2025-12,22,19,3,None
EMP0405,2025-12,22,18,4,Unpaid
EMP0407,2025-12,22,19,3,Unpaid
EMP0408,2025-12,22,22,0,None
EMP0411,2025-12,22,21,1,None
EMP0412,2025-12,22,21,1,None
EMP0415,2025-12,22,21,1,Earned
EMP0416,2025-12,22,22,0,None
EMP0417,2025-12,22,19,3,None
EMP0418,2025-12,22,22,0,None
EMP0419,2025-12,22,21,1,Earned
EMP0003,2026-01,20,17,3,Earned
EMP0004,2026-01,20,18,2,None
EMP0006,2026-01,20,18,2,Earned
EMP0007,2026-01,20,19,1,Sick
EMP0010,2026-01,20,20,0,None
EMP0011,2026-01,20,18,2,Unpaid
EMP0013,2026-01,20,16,4,Casual
EMP0014,2026-01,20,17,3,None
EMP0015,2026-01,20,19,1,Earned
EMP0018,2026-01,20,15,5,Earned
EMP0019,2026-01,20,18,2,Unpaid
EMP0021,2026-01,20,18,2,Sick
EMP0023,2026-01,20,18,2,Casual
EMP0024,2026-01,20,20,0,None
EMP0025,2026-01,20,18,2,Earned
EMP0026,2026-01,20,17,3,None
EMP0027,2026-01,20,20,0,None
EMP0028,2026-01,20,20,0,None
EMP0029,2026-01,20,19,1,Sick
EMP0031,2026-01,20,20,0,None
EMP0035,2026-01,20,18,2,Casual
EMP0037,2026-01,20,20,0,None
EMP0038,2026-01,20,20,0,None
EMP0043,2026-01,20,20,0,None
EMP0044,2026-01,20,19,1,Earned
EMP0045,2026-01,20,20,0,None
EMP0046,2026-01,20,19,1,None
EMP0047,2026-01,20,20,0,None
EMP0048,2026-01,20,19,1,Sick
EMP0050,2026-01,20,18,2,Earned
EMP0052,2026-01,20,19,1,Unpaid
EMP0055,2026-01,20,15,5,None
EMP0056,2026-01,20,14,6,Casual
EMP0057,2026-01,20,19,1,Earned
EMP0062,2026-01,20,19,1,None
EMP0063,2026-01,20,18,2,Sick
EMP0064,2026-01,20,19,1,Casual
EMP0065,2026-01,20,19,1,Unpaid
EMP0066,2026-01,20,20,0,None
EMP0070,2026-01,20,20,0,None
EMP0071,2026-01,20,20,0,None
EMP0073,2026-01,20,18,2,None
EMP0076,2026-01,20,17,3,Earned
EMP0077,2026-01,20,17,3,None
EMP0080,2026-01,20,20,0,None
EMP0083,2026-01,20,20,0,None
EMP0084,2026-01,20,19,1,Sick
EMP0087,2026-01,20,20,0,None
EMP0088,2026-01,20,18,2,Sick
EMP0089,2026-01,20,20,0,None
EMP0092,2026-01,20,20,0,None
EMP0093,2026-01,20,19,1,Casual
EMP0094,2026-01,20,20,0,None
EMP0097,2026-01,20,18,2,None
EMP0098,2026-01,20,17,3,Earned
EMP0099,2026-01,20,19,1,Earned
EMP0100,2026-01,20,16,4,Earned
EMP0101,2026-01,20,18,2,Sick
EMP0102,2026-01,20,19,1,None
EMP0104,2026-01,20,18,2,Unpaid
EMP0105,2026-01,20,20,0,None
EMP0106,2026-01,20,19,1,Unpaid
EMP0107,2026-01,20,20,0,None
EMP0108,2026-01,20,18,2,Casual
EMP0109,2026-01,20,19,1,Sick
EMP0111,2026-01,20,19,1,Unpaid
EMP0112,2026-01,20,18,2,Sick
EMP0115,2026-01,20,17,3,Sick
EMP0117,2026-01,20,18,2,Sick
EMP0118,2026-01,20,20,0,None
EMP0120,2026-01,20,16,4,Casual
EMP0121,2026-01,20,16,4,Sick
EMP0122,2026-01,20,18,2,Sick
EMP0123,2026-01,20,20,0,None
EMP0124,2026-01,20,20,0,None
EMP0126,2026-01,20,16,4,Sick
EMP0130,2026-01,20,18,2,None
EMP0131,2026-01,20,17,3,Unpaid
EMP0132,2026-01,20,18,2,Earned
EMP0133,2026-01,20,20,0,None
EMP0134,2026-01,20,16,4,None
EMP0136,2026-01,20,18,2,Casual
EMP0137,2026-01,20,18,2,Sick
EMP0138,2026-01,20,20,0,None
EMP0139,2026-01,20,19,1,Earned
EMP0140,2026-01,20,18,2,Unpaid
EMP0141,2026-01,20,17,3,Unpaid
EMP0142,2026-01,20,19,1,Sick
EMP0146,2026-01,20,19,1,Casual
EMP0148,2026-01,20,17,3,Unpaid
EMP0150,2026-01,20,20,0,None
EMP0152,2026-01,20,18,2,None
EMP0153,2026-01,20,17,3,None
EMP0154,2026-01,20,18,2,None
EMP0155,2026-01,20,20,0,None
EMP0158,2026-01,20,18,2,Unpaid
EMP0159,2026-01,20,20,0,None
EMP0162,2026-01,20,20,0,None
EMP0165,2026-01,20,17,3,Casual
EMP0166,2026-01,20,19,1,Earned
EMP0167,2026-01,20,18,2,Casual
EMP0171,2026-01,20,17,3,Unpaid
EMP0174,2026-01,20,18,2,Sick
EMP0175,2026-01,20,19,1,Casual
EMP0176,2026-01,20,20,0,None
EMP0177,2026-01,20,19,1,Sick
EMP0178,2026-01,20,19,1,Casual
EMP0179,2026-01,20,20,0,None
EMP0181,2026-01,20,17,3,None
EMP0182,2026-01,20,15,5,Unpaid
EMP0183,2026-01,20,20,0,None
EMP0185,2026-01,20,17,3,Sick
EMP0189,2026-01,20,16,4,Sick
EMP0191,2026-01,20,18,2,Sick
EMP0192,2026-01,20,20,0,None
EMP0193,2026-01,20,18,2,Sick
EMP0194,2026-01,20,19,1,Unpaid
EMP0196,2026-01,20,19,1,None
EMP0198,2026-01,20,19,1,Unpaid
EMP0199,2026-01,20,19,1,None
EMP0200,2026-01,20,20,0,None
EMP0202,2026-01,20,20,0,None
EMP0205,2026-01,20,18,2,Earned
EMP0206,2026-01,20,18,2,Earned
EMP0208,2026-01,20,20,0,None
EMP0211,2026-01,20,18,2,Unpaid
EMP0212,2026-01,20,16,4,Casual
EMP0214,2026-01,20,19,1,None
EMP0215,2026-01,20,20,0,None
EMP0216,2026-01,20,18,2,Unpaid
EMP0217,2026-01,20,20,0,None
EMP0218,2026-01,20,19,1,Earned
EMP0220,2026-01,20,18,2,Sick
EMP0221,2026-01,20,17,3,Earned
EMP0222,2026-01,20,18,2,Casual
EMP0223,2026-01,20,19,1,None
EMP0224,2026-01,20,20,0,None
EMP0225,2026-01,20,20,0,None
EMP0228,2026-01,20,18,2,Unpaid
EMP0229,2026-01,20,18,2,Unpaid
EMP0232,2026-01,20,19,1,Unpaid
EMP0234,2026-01,20,17,3,Casual
EMP0236,2026-01,20,20,0,None
EMP0237,2026-01,20,18,2,None
EMP0238,2026-01,20,20,0,None
EMP0239,2026-01,20,19,1,Unpaid
EMP0242,2026-01,20,18,2,Sick
EMP0245,2026-01,20,18,2,Unpaid
EMP0246,2026-01,20,19,1,Sick
EMP0248,2026-01,20,18,2,Sick
EMP0249,2026-01,20,20,0,None
EMP0250,2026-01,20,18,2,Casual
EMP0252,2026-01,20,17,3,Casual
EMP0253,2026-01,20,19,1,Sick
EMP0255,2026-01,20,19,1,None
EMP0257,2026-01,20,20,0,None
EMP0262,2026-01,20,17,3,Sick
EMP0263,2026-01,20,18,2,None
EMP0265,2026-01,20,19,1,Casual
EMP0266,2026-01,20,18,2,Unpaid
EMP0267,2026-01,20,18,2,Casual
EMP0268,2026-01,20,19,1,Casual
EMP0270,2026-01,20,17,3,Casual
EMP0271,2026-01,20,17,3,None
EMP0274,2026-01,20,19,1,None
EMP0277,2026-01,20,17,3,None
EMP0278,2026-01,20,20,0,None
EMP0279,2026-01,20,14,6,None
EMP0280,2026-01,20,19,1,Earned
EMP0282,2026-01,20,18,2,Casual
EMP0283,2026-01,20,20,0,None
EMP0288,2026-01,20,20,0,None
EMP0292,2026-01,20,20,0,None
EMP0293,2026-01,20,20,0,None
EMP0294,2026-01,20,17,3,Unpaid
EMP0295,2026-01,20,20,0,None
EMP0296,2026-01,20,18,2,Earned
EMP0298,2026-01,20,20,0,None
EMP0299,2026-01,20,18,2,Casual
EMP0300,2026-01,20,19,1,Unpaid
EMP0305,2026-01,20,19,1,None
EMP0306,2026-01,20,19,1,Sick
EMP0307,2026-01,20,17,3,Earned
EMP0309,2026-01,20,19,1,None
EMP0310,2026-01,20,20,0,None
EMP0311,2026-01,20,19,1,Casual
EMP0312,2026-01,20,19,1,Casual
